pathway,effector_vs_all_padj,effector_vs_all_NES,intermediate_vs_all_padj,intermediate_vs_all_NES,memory_vs_all_padj,memory_vs_all_NES
EXOCYTOSIS,0.392972972972973,1.4288410073158433,0.9638366965917217,-0.7638783366059511,0.7709587517539719,-1.0223129804876292
SITE_OF_POLARIZED_GROWTH,0.46361175460058823,1.4258658605801424,0.9993888492312584,-0.5277097177888243,0.30857385398981324,-1.586930178436725
SYNAPTIC_VESICLE,0.418383307755873,1.4249489839605272,0.7234910683186545,-1.0843867104604787,0.926963797080271,-0.7181850009792999
ENDOSOME_TRANSPORT,0.36084117032392893,1.421876988237275,0.49213914677276743,-1.2980335578414568,0.5857234933934902,-1.2446166697737104
SMAD_BINDING,0.418383307755873,1.4209984485098275,0.8088948956499874,-1.0060135294124748,0.6325631028114098,-1.2254034670412552
POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,0.339343018845907,1.420281398553688,0.7770002496411409,-1.0150498378174595,0.7317747001713307,-1.089702393099625
LIGASE_ACTIVITY,0.17640921113294994,1.4191099418605564,0.7137329637329638,-1.0572812447965103,0.17340488968395948,-1.4520924826572654
FOCAL_ADHESION,0.455911666554682,1.4182697011394012,0.2266474416429601,-1.573595937536209,0.9221223138441372,0.742620443390207
HISTONE_DEACETYLASE_COMPLEX,0.35687914830079465,1.4167027471379934,0.9284599693144571,-0.8443057190714851,0.8069809955941343,-0.9632917351998816
DNA_DIRECTED_RNA_POLYMERASE_COMPLEX,0.38889353237157515,1.4121277472915705,0.6084168443496801,-1.1929625369559076,0.7221584867647881,-1.113372255071623
RNA_POLYMERASE_COMPLEX,0.38889353237157515,1.4121277472915705,0.6084168443496801,-1.1929625369559076,0.7221584867647881,-1.113372255071623
NUCLEAR_DNA_DIRECTED_RNA_POLYMERASE_COMPLEX,0.38889353237157515,1.4121277472915705,0.6084168443496801,-1.1929625369559076,0.7221584867647881,-1.113372255071623
NEUROTRANSMITTER_SECRETION,0.4683990918573971,1.411867233899813,0.4957381520627344,-1.3902070619400955,0.43419423443895755,-1.430081893854937
CERAMIDE_METABOLIC_PROCESS,0.418383307755873,1.4106329571489287,0.43232161999327096,-1.417425441440115,0.8627918784831189,-0.8258353265717712
ENERGY_RESERVE_METABOLIC_PROCESS,0.455911666554682,1.4102300773589835,0.4310202608650822,-1.4822780713767814,0.7711115341728085,-1.0099035043215874
MALE_GONAD_DEVELOPMENT,0.4707985781156513,1.409542773041459,0.9284599693144571,-0.7934450646742582,0.4460277588063019,-1.42665071992378
EPIDERMIS_DEVELOPMENT,0.3435801593950721,1.4043336023777928,0.7550153220557152,1.0688190432988303,0.1587220726293574,-1.7911768103389483
REGULATION_OF_SYNAPSE_STRUCTURE_AND_ACTIVITY,0.418383307755873,1.4034846061350834,0.7463556975505857,1.0573988224271682,0.3285380733599458,-1.5340998634262273
NEURITE_DEVELOPMENT,0.339343018845907,1.3983040593956053,0.9946108639272884,0.650678263709705,0.2749176165523202,-1.5107914049667435
CELLULAR_MORPHOGENESIS_DURING_DIFFERENTIATION,0.3911862035567274,1.390069163783984,0.9993888492312584,-0.6050140384179954,0.3952566331738191,-1.380658795473408
NICOTINIC_ACETYLCHOLINE_GATED_RECEPTOR_CHANNEL_COMPLEX,0.4715063991698374,1.3899851116870097,0.6940334128878283,-1.1636717590866283,0.7027626736969297,-1.16050474648354
NICOTINIC_ACETYLCHOLINE_ACTIVATED_CATION_SELECTIVE_CHANNEL_ACTIVITY,0.4715063991698374,1.3899851116870097,0.6940334128878283,-1.1636717590866283,0.7027626736969297,-1.16050474648354
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.36084117032392893,1.3886346669792986,0.8274063819125353,-0.9925024313520315,0.6273332859208686,-1.1835766969346566
PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX,0.4806885544915641,1.3778441040008151,0.8922937625754527,-0.8868384343321245,0.21539267970281234,-1.6453208605790375
APOPTOTIC_MITOCHONDRIAL_CHANGES,0.4370930605942596,1.372029107576868,0.7032479351963641,-1.1341954177572964,0.3285380733599458,-1.5722510097509619
ANTIPORTER_ACTIVITY,0.480496321237062,1.368916692659253,0.9284599693144571,-0.8014022413562768,0.640939809955175,-1.2204590539807947
REGULATION_OF_MEMBRANE_POTENTIAL,0.47233016782843124,1.3669236625595846,0.7462919968532341,-1.069845518990985,0.8337373263481638,-0.8793517462966298
SULFOTRANSFERASE_ACTIVITY,0.45482847481864364,1.364905070842529,0.42452942088887674,-1.378320839333126,0.8116127016543853,-0.9519217861323195
LATE_ENDOSOME,0.4806885544915641,1.3636666490726341,0.8565537555228278,-0.9355293453395049,0.3840415388976216,-1.4552412911521364
GALACTOSYLTRANSFERASE_ACTIVITY,0.4715063991698374,1.3615199874122996,0.7548517418445428,-1.0428192897419035,0.5582145325177241,-1.2728853169014087
RHO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,0.4806885544915641,1.3598839719814442,0.7252938326033046,-1.0821339791435607,0.8245824629722398,-0.915293019760656
REGULATION_OF_T_CELL_ACTIVATION,0.40284927784927793,1.3550521923763303,0.7233488107647115,-1.0742559589254044,0.7221584867647881,-1.0868524096160592
POLYSACCHARIDE_METABOLIC_PROCESS,0.4806885544915641,1.3498033872991375,0.43232161999327096,-1.4334321647442574,0.8423598545840874,0.8873829160571517
SPHINGOID_METABOLIC_PROCESS,0.4899935269897833,1.3433973189923567,0.5988657605424071,-1.2268465307848382,0.8329728305026781,-0.8909309487021667
DETECTION_OF_ABIOTIC_STIMULUS,0.4954051633503368,1.3419631200284345,0.6772293798155867,-1.1428443226298082,0.8099313069199034,-0.9510419118125536
CELLULAR_POLYSACCHARIDE_METABOLIC_PROCESS,0.4987809303485973,1.3400570438783859,0.47013521457965896,-1.3777667732633818,0.8350255450694097,0.8928269294001414
REGULATION_OF_CELL_GROWTH,0.38469448881789137,1.336547987101271,0.2841209716209716,-1.452529354678193,0.8818388086903783,-0.8628322983665448
INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.545378627034678,1.336355788427911,0.7211491671345687,-1.1056441741505723,0.4898979748661142,-1.3789047362364018
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,0.545378627034678,1.332935963409118,0.8387273058473496,-0.9783986504377578,0.7594505564443742,-1.0475687916054017
SOLUTE_SODIUM_SYMPORTER_ACTIVITY,0.493221714742619,1.3275921419216932,0.5137050098604126,-1.334664265758213,0.9112715599305491,-0.736893426893259
SECRETORY_PATHWAY,0.36084117032392893,1.3255783614831274,0.9993888492312584,-0.651765704644772,0.33558148480574435,-1.3766541105792713
HORMONE_ACTIVITY,0.48315278793114913,1.3253311508361287,0.9285467024768725,0.8163408224080163,0.2749176165523202,-1.599769849297183
GOLGI_STACK,0.5504299388891895,1.3137552098623422,0.4132075806824035,-1.4507046747939991,0.7432807062385718,-1.0711395970953068
ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY,0.4806885544915641,1.3126661976371032,0.6800035479006911,-1.178481145397336,0.8295361017583239,-0.9209055146843361
PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.5308548434586319,1.3103896603179068,0.7548517418445428,-1.0960897071775437,0.5254187669816758,-1.3542952246775304
GOLGI_ASSOCIATED_VESICLE,0.46111436377829823,1.3084030035594427,0.8985818371064273,-0.8902084896408137,0.3758002306254722,-1.415305588734401
PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,0.5755289337256551,1.3073999894911024,0.8279480423978999,-0.957398400915908,0.7325883340869452,-1.104695335766231
FATTY_ACID_OXIDATION,0.5592241511934769,1.3058341240579856,0.8922937625754527,-0.8931004230811549,0.7342779906722515,-1.1089790468945586
REGULATION_OF_ACTIN_POLYMERIZATION_AND_OR_DEPOLYMERIZATION,0.5198883952122484,1.2974051276764484,0.9612412644967199,0.7488048314768928,0.5566684368477602,-1.345646013870787
SYMPORTER_ACTIVITY,0.4806885544915641,1.294751318299875,0.47703412073490814,-1.3056072012780462,0.8677328142066876,-0.8583293750160638
STEROID_HORMONE_RECEPTOR_ACTIVITY,0.5562485508926501,1.2913061579035898,0.43232161999327096,-1.4306188548115368,0.928421082421528,-0.7138280722175676
POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,0.44131930392553614,1.290147398012837,0.45286544850498334,-1.2525484354798564,0.7846735024284943,-0.9859147773010576
CLATHRIN_COATED_VESICLE,0.46494977225931244,1.2868785452736284,0.805802770986145,-1.0101671366458984,0.6970612205762501,-1.110911218477853
ESTABLISHMENT_AND_OR_MAINTENANCE_OF_CELL_POLARITY,0.5308548434586319,1.2855423054183086,0.95129901027788355,-0.798764884290676,0.5694720816672036,-1.27802503628658
ENDOSOME,0.4409980588806212,1.2815758525561503,0.7087913935115147,-1.0748468901836963,0.5839271633779501,-1.1911920701042085
TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE,0.5656292906178491,1.2811881423871267,0.7199292661361627,-1.1002026386843726,0.5967057579678088,-1.2671383725962206
VACUOLE,0.4715063991698374,1.2791474069183286,0.8680597014925373,-0.9526226701004589,0.3369394201802637,-1.3942023260338163
SULFUR_METABOLIC_PROCESS,0.4707985781156513,1.277064899682682,0.6997202402340742,-1.0897027390226397,0.8329728305026781,-0.9261617532941804
POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION,0.5689995462794919,1.2744006788365942,0.6153649306358666,-1.2079516653734477,0.6874462230601391,1.1632123559960734
PROTEIN_POLYUBIQUITINATION,0.5739173691353552,1.274077133705512,0.6408810928875837,-1.1834758665212375,0.7846735024284943,-0.986574241899452
NEUROTRANSMITTER_BINDING,0.5448128316391283,1.272080917880294,0.9702799479166666,-0.7447053256100095,0.5694720816672036,-1.2776548907150322
NEGATIVE_REGULATION_OF_TRANSCRIPTION_FACTOR_ACTIVITY,0.5749470413783364,1.2714670137847117,0.4829441658086159,-1.365447967736946,0.8314117405429627,-0.9085330996636586
REGULATION_OF_T_CELL_PROLIFERATION,0.5703345349944898,1.2653616806229795,0.6084168443496801,-1.204187755633951,0.6812702884792062,1.156717558829953
U12_DEPENDENT_SPLICEOSOME,0.5755986269474583,1.2641677537200329,0.9917274004061567,0.6093012036189426,0.3946278640156191,-1.4763119873650539
TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,0.4806885544915641,1.2620628956296829,0.9638366965917217,-0.781935256055025,0.640939809955175,-1.1720480034490046
ACTIN_FILAMENT_POLYMERIZATION,0.5703345349944898,1.2613228615342018,0.8565537555228278,0.9555961867450002,0.23160242115323348,-1.674862331659398
DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,0.5743733390792214,1.2575256777439212,0.39308629514815085,-1.5121633038918914,0.8382335985241555,0.8771377848720422
VACUOLAR_TRANSPORT,0.5703345349944898,1.2571943697318289,0.9738654876590295,0.6895667029636983,0.5373096460699255,-1.318818171983922
AMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.4833503083800147,1.2567354708447325,0.13188208616780045,-1.7083615799284293,0.6257256395700185,1.1825818407708202
T_CELL_PROLIFERATION,0.5635361062664059,1.2531526543775764,0.6997202402340742,-1.0996542494571653,0.5510753600561156,1.2937647872691953
PEROXISOMAL_MEMBRANE,0.6040840067305095,1.249939687124899,0.4310202608650822,-1.4181552828972284,0.9962481387065178,-0.49681282360299184
PEROXISOMAL_PART,0.6040840067305095,1.249939687124899,0.4310202608650822,-1.4181552828972284,0.9962481387065178,-0.49681282360299184
MICROBODY_MEMBRANE,0.6040840067305095,1.249939687124899,0.4310202608650822,-1.4181552828972284,0.9962481387065178,-0.49681282360299184
MICROBODY_PART,0.6040840067305095,1.249939687124899,0.4310202608650822,-1.4181552828972284,0.9962481387065178,-0.49681282360299184
NEGATIVE_REGULATION_OF_DNA_BINDING,0.6040840067305095,1.2465203657075274,0.5153409023782238,-1.2996459821150181,0.8329728305026781,-0.8943406593232913
TRANSCRIPTION_COREPRESSOR_ACTIVITY,0.4321772937497771,1.2460966418491992,0.48915054667788055,-1.1790454926679312,0.8321755403874921,0.9569333754892125
PROTEOGLYCAN_METABOLIC_PROCESS,0.5756635680272478,1.2437113485276816,0.11519366197183098,-1.7247010192018428,0.9055116447957305,0.7898758603436409
PROTEOGLYCAN_BIOSYNTHETIC_PROCESS,0.597903816257961,1.2424546235876865,0.49213914677276743,-1.3235816152274753,0.9086390211882518,-0.761172943085463
NEGATIVE_REGULATION_OF_BINDING,0.5816,1.2380413082517479,0.507150331356819,-1.3068642059492808,0.8532056848567179,-0.8563303568954616
AMINE_RECEPTOR_ACTIVITY,0.591223024163891,1.2239764082600741,0.9679746604984986,-0.7081668991291702,0.5998349834983498,-1.2565803214961728
RESPONSE_TO_TEMPERATURE_STIMULUS,0.5938682659497467,1.2229757852094283,0.9679746604984986,0.702527847370063,0.1122086741781139,-2.0765654321258786
ESTABLISHMENT_OF_VESICLE_LOCALIZATION,0.6425051303944038,1.2192380320719438,0.651523717393034,-1.1944805813975328,0.7828455267470689,-1.0067197129683105
MESODERM_DEVELOPMENT,0.6091543252874608,1.21444510716249,0.9993888492312584,0.5591756343448814,0.7432807062385718,-1.0628530227099993
NEGATIVE_REGULATION_OF_TRANSCRIPTION_DNA_DEPENDENT,0.46326082179740713,1.2077372596137337,0.2584505999111243,-1.3048513057444004,0.8760489143873025,-0.9178274040584418
ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS,0.6040840067305095,1.207543283920982,0.43232161999327096,-1.3684903291084562,0.8039222323775994,0.9632028548607965
PROTEIN_UBIQUITINATION,0.5308548434586319,1.2033917362400457,0.9284599693144571,0.8470266488617284,0.4840109099499603,-1.3123792624303254
STEROID_DEHYDROGENASE_ACTIVITY,0.6134203748112621,1.20154175272989,0.40048890495618794,-1.4768371945017391,0.9427312623401706,0.704016666052033
COFACTOR_TRANSPORTER_ACTIVITY,0.6467026298901406,1.2015036481171912,0.7032479351963641,-1.1260308648945596,0.7933492393390906,-0.9819327073560711
CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.6275673019969052,1.201288625904204,0.9046333575002186,-0.86432869451143,0.5880093013850975,-1.2731801535968517
NEGATIVE_REGULATION_OF_CELL_CYCLE,0.5308548434586319,1.1970821196027273,0.48638331365604087,1.2665327255198802,0.3758002306254722,-1.335953513465002
MAINTENANCE_OF_PROTEIN_LOCALIZATION,0.6359910616650026,1.1963765689018566,0.9609371688917143,0.7471630138143648,0.5839271633779501,-1.2691242135077707
UBIQUITIN_CYCLE,0.5591130073336201,1.195032044100756,0.8922937625754527,0.8975848656516167,0.5998349834983498,-1.1757508269678538
STRUCTURAL_CONSTITUENT_OF_MUSCLE,0.6040840067305095,1.1934156500234991,0.6567727891156463,1.1833411658298645,0.3758002306254722,-1.4492753835023036
POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.16689623507805326,1.1930461838382347,0.9738654876590295,-0.9355481145662607,0.4882198220381666,-1.105213280323172
VESICLE_LOCALIZATION,0.6425051303944038,1.1917062821123812,0.6294372294372294,-1.2104807196901668,0.8281471941378997,-0.9261670933882028
PHOSPHOLIPID_TRANSPORTER_ACTIVITY,0.6190352066173148,1.1916938053612784,0.4586290449768449,-1.413615829921797,0.8329728305026781,0.9120392535460335
ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,0.4954051633503368,1.1888306119969043,0.7395854886543899,-1.0313527944584207,0.7709587517539719,1.0268231447502647
AMINO_ACID_TRANSPORT,0.6162212395706743,1.1872763819748124,0.8247078647972951,0.974565539735588,0.8329728305026781,-0.9074170350450947
INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,0.6493141945773526,1.1821169099052038,0.8831497365785691,0.917133696062862,0.5974083438685209,-1.2737439940429827
REGULATION_OF_LYMPHOCYTE_ACTIVATION,0.5703345349944898,1.1808906969686126,0.9530259995630326,0.7809602443472112,0.7027626736969297,-1.0959211107542641
TRANSPORT_VESICLE,0.6117365199479935,1.180126509002529,0.7548517418445428,-1.0411293162453976,0.6874462230601391,-1.1405829289820957
MAINTENANCE_OF_CELLULAR_LOCALIZATION,0.6467026298901406,1.1779684468528004,0.9738654876590295,0.68369814096969,0.6874462230601391,-1.1632319915153781
MAINTENANCE_OF_CELLULAR_PROTEIN_LOCALIZATION,0.6467026298901406,1.1779684468528004,0.9738654876590295,0.68369814096969,0.6874462230601391,-1.1632319915153781
POSITIVE_REGULATION_OF_ANGIOGENESIS,0.6478589184372215,1.1749534656340965,0.9011216432322361,-0.8327787611699207,0.6758206642781059,-1.187814775667879
RESPONSE_TO_TOXIN,0.6478146156909598,1.1729963613268348,0.7548517418445428,-1.0375348911919844,0.9147887260101354,-0.7347801006314199
INTERCALATED_DISC,0.6493141945773526,1.1720487422042625,0.8204496316406171,-0.9890480905207104,0.936148748400643,-0.6757233777216867
PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION,0.5689995462794919,1.171783553025445,0.9370005670980049,0.817863868276678,0.4606329409410744,-1.2959846432919275
ADHERENS_JUNCTION,0.6241335453100159,1.1687218854306285,0.3051002271156315,-1.4567381829877082,0.8708994611909371,0.8570460866355576
