pathway,memory_vs_intermediate_padj,memory_vs_intermediate_NES,memory_vs_effector_padj,memory_vs_effector_NES,intermediate_vs_effector_padj,intermediate_vs_effector_NES
INTERLEUKIN_BINDING,0.07376778874204103,1.8194735577383194,0.1011999220468276,1.7575173821082923,0.6887928019584777,1.0927171153066715
RECEPTOR_SIGNALING_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,0.0740514387573211,1.8185525051395828,0.7277868964921462,1.1184648725139785,0.9885647867322674,0.614588288082889
CELL_RECOGNITION,0.1155435473617292,1.764882746854086,0.12095667244367418,1.692383537038996,0.2970691841623221,1.5239453419270883
T_CELL_DIFFERENTIATION,0.1336298801558709,1.7600576839314461,0.8239263627211276,0.9975190804374738,0.954587233403988,-0.7534895267018836
T_CELL_ACTIVATION,0.05669058016219588,1.751218495840809,0.7207075281803543,1.1032778505105434,0.5703638324997549,-1.152435469199011
REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,0.0740514387573211,1.7495181102015978,0.5100958914789117,1.3447607144702503,0.965808311628745,0.6900175357544424
HEMATOPOIETIN_INTERFERON_CLASSD200_DOMAIN_CYTOKINE_RECEPTOR_ACTIVITY,0.11122585580416905,1.726074982467056,0.0352527579100497,1.885970254967811,0.7234037347122706,1.067657976928688
KINASE_ACTIVATOR_ACTIVITY,0.15963486934972868,1.7049754038273286,0.36028318584070795,1.461826358189145,0.9485987995723583,0.7748499960623105
PHOSPHORIC_DIESTER_HYDROLASE_ACTIVITY,0.14743958086868345,1.6966964764457373,0.9204932863944152,0.8550174821163181,0.8240214183815051,-0.9658986954184157
CALCIUM_CHANNEL_ACTIVITY,0.12678316068501275,1.6926738893786808,0.3019398025994332,1.5227177471815454,0.7580911808309104,1.009564638602257
GLUCAN_METABOLIC_PROCESS,0.1155435473617292,1.6907616284620466,0.9433193778028665,-0.7807995238032047,0.4086278367174875,-1.4056237873830693
POSITIVE_REGULATION_OF_DEFENSE_RESPONSE,0.15963486934972868,1.6796793136046326,0.5568389567550946,1.2991242723100953,0.6515569452604535,1.1465194993721346
RESPONSE_TO_VIRUS,0.14743958086868345,1.6671714962174684,0.5568389567550946,1.2605942741595926,0.9861189871113631,0.6468248747109677
TRANSMEMBRANE_RECEPTOR_ACTIVITY,0.05967086633561785,1.6643884569921379,0.06318991742720556,1.5187313536187217,0.6857372959963899,1.0706725718109387
SPERM_MOTILITY,0.1155435473617292,1.6629624514843897,0.4997584047741209,1.33097542894076,0.5815224636715105,1.2400739493191708
KINASE_REGULATOR_ACTIVITY,0.05669058016219588,1.6520630470974729,0.2233915882465911,1.530244412479602,0.6299111538416987,1.1305228588299532
INTRINSIC_TO_PLASMA_MEMBRANE,0.06145393068469992,1.6330493398682364,0.0352527579100497,1.5231111904109542,0.40298913327685565,1.1629212157333166
KINASE_INHIBITOR_ACTIVITY,0.17961951299859993,1.6268312897997415,0.5917540991522325,1.2254930546391518,0.8996985967783788,0.8593238304885055
LYMPHOCYTE_ACTIVATION,0.10093016798556156,1.6252099183521136,0.5425723532662127,1.2410587358585907,0.8567817968833198,0.9301112837196746
DETECTION_OF_BIOTIC_STIMULUS,0.21449382260741287,1.6245846525766598,0.5568389567550946,1.29903552130778,0.8565508046721453,0.9238511005657772
RECEPTOR_SIGNALING_PROTEIN_ACTIVITY,0.09291130612592656,1.620450534136083,0.4575533617449785,1.2809344033000791,0.8248445702536694,0.9572475538121714
INTEGRAL_TO_PLASMA_MEMBRANE,0.06145393068469992,1.615151702348588,0.0352527579100497,1.4838603325518587,0.44437652811735945,1.1384707959307838
LYMPHOCYTE_DIFFERENTIATION,0.17961951299859993,1.603351714680778,0.618481507545547,1.1997544895209116,0.9620071277226195,0.7603524564595288
PLASMA_MEMBRANE_PART,0.06145393068469992,1.6013240563741922,0.0352527579100497,1.4078023552866388,0.5010637979083635,1.1060541630047966
TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY,0.15963486934972868,1.5944591638485597,0.1594298245614035,1.6186018281761116,0.6186802455357142,1.1469006530466834
FUCOSYLTRANSFERASE_ACTIVITY,0.15963486934972868,1.5895784401183197,0.6585685262193981,1.2034644427513823,0.991229619751145,0.48635059285961196
PLASMA_MEMBRANE,0.06308573412009719,1.5730753312333052,0.0352527579100497,1.4964133618522877,0.1345940227453055,1.221820233845628
ANCHORED_TO_MEMBRANE,0.22444044250064318,1.571792951356191,0.1594298245614035,1.601098972433621,0.3668805421382741,1.4271907698767314
ANCHORED_TO_PLASMA_MEMBRANE,0.22444044250064318,1.571792951356191,0.1594298245614035,1.601098972433621,0.3668805421382741,1.4271907698767314
REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS,0.19198521159305473,1.5701888939072082,0.25892948000407046,1.5726347817656312,0.30692866275843766,1.4455252567111354
CATION_HOMEOSTASIS,0.13142908795082708,1.565605000817559,0.3019398025994332,1.3940593764105187,0.37117140907990576,1.3322532010317367
CELLULAR_CATION_HOMEOSTASIS,0.15963486934972868,1.55469943635431,0.2691471146281642,1.4331088345263998,0.3437644811378746,1.3652064291873316
G_PROTEIN_COUPLED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,0.08073740907324116,1.5543951854342057,0.29303843553336456,1.3013996210524865,0.8162723189834593,0.9869457010852984
VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX,0.31543105074514244,1.5541015291706557,0.32458766677171974,1.4881664537650705,0.539696234024197,1.2759206975400952
REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,0.29109983282781265,1.5501834705225064,0.6775463261320035,1.1829780253483666,0.9259427429142572,0.8052884853921718
DETECTION_OF_STIMULUS,0.21449382260741287,1.5427248966105622,0.5820423521876626,1.2457683623797424,0.9696000209618887,0.7359196051739587
NEURON_APOPTOSIS,0.2757416057811315,1.5411424144919779,0.9433193778028665,0.7870545835440036,0.9006665952202337,-0.8550702189777613
AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS,0.32070581748001104,1.5362562734612675,0.6276676965229863,-1.198254151223965,0.4960930726850687,-1.3525624759573776
GLYCOPROTEIN_CATABOLIC_PROCESS,0.32070581748001104,1.5350292620365757,0.7025669286307585,-1.1380437398593177,0.4037237857974748,-1.4808492286194446
LEUKOCYTE_ACTIVATION,0.1354069659154405,1.5326361219372868,0.5061742227201793,1.2605477473256408,0.7817814432274457,0.9942068056809743
MITOCHONDRIAL_MEMBRANE_ORGANIZATION_AND_BIOGENESIS,0.3395304557130283,1.5309959975851746,1,0.48216430763088813,0.7502579979360166,-1.0235507440920635
COFACTOR_TRANSPORT,0.29383450911228687,1.527175694525279,0.8140436352757655,1.0359590885994758,0.9861189871113631,0.5507703397797856
HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDESCATALYZING_TRANSMEMBRANE_MOVEMENT_OF_SUBSTANCES,0.22724431107776943,1.5216767061381202,0.9433193778028665,0.8129661332377385,0.6961458226462843,-1.0707998059819919
TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,0.34314325806863116,1.5216717068491623,0.7290656861106469,1.1246439266356716,0.9871931412748282,0.5538898857054593
HEMATOPOIETIN_INTERFERON_CLASSD200_DOMAIN_CYTOKINE_RECEPTOR_BINDING,0.34832537364182936,1.5174150950948486,0.5981464104551698,1.2387124219132664,0.9861189871113631,-0.5647641072980352
PROTEIN_PROCESSING,0.20084890496282898,1.5124349481583674,0.8793226675463192,0.9356309702347181,0.6971823021979762,-1.0636462413788559
VITAMIN_BINDING,0.2537521815008726,1.5112604413696975,0.9164982669074814,0.8351839492304282,0.7671962103344768,-1.0235580886197655
APICAL_PLASMA_MEMBRANE,0.34832337205231056,1.5089979108665998,0.8267540235312635,1.0060729816689766,0.9655429048400295,0.6983969411582742
INTEGRAL_TO_GOLGI_MEMBRANE,0.39138904433692956,1.5085830960354911,0.8161498960664595,1.0059123397279184,0.9694100423376726,-0.6881217141167123
CELL_ACTIVATION,0.20084890496282898,1.4926756942056794,0.46561834933384927,1.2835187605075404,0.804946769566835,0.972153144723279
PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.2537521815008726,1.480569539019038,0.9434803212527992,0.814814098637181,0.72425743275464,-1.0483659918768762
INTEGRAL_TO_MEMBRANE,0.06145393068469992,1.4801734979552954,0.0352527579100497,1.3838589357891222,0.4888174726633503,1.110846616151895
STRIATED_MUSCLE_CONTRACTION_GO_0006941,0.3838784623740269,1.478694406719533,0.6418796291754549,1.2112047707811782,0.7817814432274457,1.014075778291931
PEPTIDE_METABOLIC_PROCESS,0.38945112858156333,1.4772788925158333,0.8406391254073373,0.9821920571250408,0.9750318528287547,0.6558503126226657
REGULATION_OF_RAS_GTPASE_ACTIVITY,0.3926868791244921,1.4770929596919007,0.9680885514083917,0.7163725786292261,0.8162723189834593,-0.9569697681679565
INTRINSIC_TO_MEMBRANE,0.062232494435884265,1.4749634097315962,0.0352527579100497,1.4063201607205236,0.4071751948597476,1.139753908858908
GROWTH_FACTOR_ACTIVITY,0.2684720726265579,1.4747897996325339,0.6006782587248737,1.2010657952354957,0.9861189871113631,0.619011210473742
ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS_PHOSPHORYLATIVE_MECHANISM,0.3730706982986618,1.4717432497796898,0.9500865934600874,0.7477672191114821,0.4960930726850687,-1.3110439606281976
ATPASE_ACTIVITY_COUPLED_TO_MOVEMENT_OF_SUBSTANCES,0.2537521815008726,1.470538005830071,0.971058057353568,0.749700035120641,0.5878934907296252,-1.1359936753495512
ION_HOMEOSTASIS,0.15172173913043477,1.4698352805419754,0.37430605300859593,1.3225058913938594,0.4888174726633503,1.2457169542381028
CELLULAR_POLYSACCHARIDE_METABOLIC_PROCESS,0.38945112858156333,1.469446600397947,0.9046001468264339,-0.8451681443971086,0.23249585257140576,-1.6202941980957657
RECEPTOR_ACTIVITY,0.06104114189756507,1.4666925661780694,0.0745449884644963,1.3909835799007044,0.4873407930696643,1.1591126779168897
POLYSACCHARIDE_METABOLIC_PROCESS,0.3926868791244921,1.4661214202748405,0.9125366771320891,-0.838779352048967,0.2136978248089359,-1.6253582808140905
INOSITOL_OR_PHOSPHATIDYLINOSITOL_PHOSPHATASE_ACTIVITY,0.3926868791244921,1.4654111026765426,0.5574776156431134,1.2984217225356625,0.916457534564889,0.8296352689759613
CYTOKINE_METABOLIC_PROCESS,0.2537521815008726,1.4650356593352538,0.25892948000407046,1.5588437643974578,0.2855160496413049,1.4605869943679823
POSITIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS,0.34314325806863116,1.4627841382091236,0.3050349650349651,1.5076512897965033,0.14918066426289098,1.6292294745695801
CELL_SURFACE_RECEPTOR_LINKED_SIGNAL_TRANSDUCTION_GO_0007166,0.06145393068469992,1.4618710720421648,0.36969234680905155,1.2085813132244787,0.7646210751468311,1.0160009984652172
RESPONSE_TO_DRUG,0.34832537364182936,1.460902997175043,0.8838637123491687,0.8965911483585216,0.9885647867322674,-0.5824805317451108
PROTEIN_KINASE_INHIBITOR_ACTIVITY,0.34832537364182936,1.4568081833011624,0.6585685262193981,1.177063163499454,0.8998952613704891,0.8528423031195677
PEPTIDYL_TYROSINE_PHOSPHORYLATION,0.34314325806863116,1.454978396234803,0.9130127132741953,0.8489582523160745,0.9784437979413552,-0.7104420626823257
CYTOKINE_BIOSYNTHETIC_PROCESS,0.2624748223311671,1.4517187183406415,0.24217188540972684,1.548042198324777,0.292802033906838,1.4653077392514475
PROTEIN_AMINO_ACID_ADP_RIBOSYLATION,0.4275716050108805,1.4473138885277415,0.992055027865726,-0.629842490187835,0.8788495923744215,-0.8617178314605528
CASPASE_REGULATOR_ACTIVITY,0.4287632384681022,1.440634910887429,0.0352527579100497,1.844795581371296,0.06441609073188022,1.711369252207856
REGULATION_OF_MAPKKK_CASCADE,0.3926868791244921,1.4379550268474162,0.7891509710731679,1.040983864106432,0.9543079695704161,0.7721357171520575
NEGATIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS,0.4275716050108805,1.4335930860804647,0.7343434343434343,1.1272914362712116,0.9817515593585531,-0.623086713723545
PROTEIN_TYROSINE_KINASE_ACTIVITY,0.31934987920052715,1.4327650555568554,0.494582745414231,1.2814792863544395,0.7306836695826411,1.043088252386725
NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION,0.34314325806863116,1.4316069617641172,0.4146116027531957,-1.3876365640186195,0.09834956709956709,-1.8088115941305156
PHOSPHOINOSITIDE_MEDIATED_SIGNALING,0.34314325806863116,1.430538611608231,0.7472891620392834,1.0813868577933217,0.9885694977831254,0.6001313555965594
CHEMICAL_HOMEOSTASIS,0.15963486934972868,1.4297390474625544,0.21426837725381415,1.4123006974953958,0.28949804124155154,1.373438918041189
CELLULAR_HOMEOSTASIS,0.1787118977384464,1.4274069788893808,0.49384113757811793,1.2483268584404965,0.6195078355572183,1.1031384194978802
INSULIN_RECEPTOR_SIGNALING_PATHWAY,0.39138904433692956,1.421436882173845,0.7290656861106469,1.120598222654471,0.886119291193889,0.892196986985983
POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,0.36991703297479894,1.4210319893668169,0.8905221252488134,0.8960159358568418,0.9784437979413552,0.6935856695844017
PROTEOGLYCAN_METABOLIC_PROCESS,0.39302478902953586,1.4208335520802389,0.6775463261320035,-1.1511569404913844,0.2610569154347956,-1.5653599811719041
POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION,0.43444968322537847,1.4185677208141956,0.7540711544445597,-1.0583408627271547,0.5565465702655082,-1.2407571912325897
REGULATION_OF_JNK_CASCADE,0.43444968322537847,1.417867100096735,0.5574418632513449,1.2951800491532808,0.8614537937935303,0.9115049263239831
RESPONSE_TO_BIOTIC_STIMULUS,0.2535751656784095,1.416047018946292,0.5261579818031431,1.2053204703370035,0.9543079695704161,0.8258042905232551
ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.19088601686261927,1.4151955147633561,0.5998821218074656,-1.1082811536536281,0.1005254424778761,-1.605828183596397
SH2_DOMAIN_BINDING,0.413361762615494,1.4144556808339772,0.5389090323100476,1.2972647828107329,0.8185350051154646,0.9734979839839146
DEFENSE_RESPONSE_TO_VIRUS,0.43444968322537847,1.4141914423024804,0.9680885514083917,0.6839806990334096,0.4888174726633503,-1.3545368276687029
T_CELL_PROLIFERATION,0.4275716050108805,1.4135248232360271,0.7519476836327844,1.08357542221567,0.588803429163315,-1.163701818537539
GABA_RECEPTOR_ACTIVITY,0.3926868791244921,1.4104468878695577,0.9046001468264339,0.8716181810914784,0.8614537937935303,-0.8989982530631638
REGULATION_OF_T_CELL_PROLIFERATION,0.3926868791244921,1.4075539078446424,0.7578872286336119,-1.0594558220540116,0.5493359608770032,-1.2295361142498913
IMMUNE_EFFECTOR_PROCESS,0.3730706982986618,1.406122178488237,0.8238456901748041,0.9837071241875067,0.9614594205623228,0.7664039808351945
OLIGOSACCHARIDE_METABOLIC_PROCESS,0.46123402584062595,1.4028847522914873,0.6088104162688882,1.2415247244726428,0.9319136770223306,0.7879893306927276
CALCIUM_ION_TRANSPORT,0.43262487752076373,1.4020358098685297,0.781139195351416,1.0418666349390246,0.993636957281052,0.49729275748366697
LEUKOCYTE_DIFFERENTIATION,0.34314325806863116,1.3997386103572755,0.5868358801304977,1.2294031137493868,0.8185350051154646,0.9675715952414919
VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY,0.45560044315625736,1.3992146413877096,0.25892948000407046,1.5270805452632361,0.5010637979083635,1.2838466676691531
GOLGI_STACK,0.43034121178808504,1.3982124744592854,0.7032593262914827,-1.1367729017987502,0.2795363302233531,-1.566725159654138
PROTEIN_KINASE_REGULATOR_ACTIVITY,0.3295442658391157,1.3977246045653327,0.3411955588929414,1.4450712551940463,0.5919222940399242,1.1776277878718946
REGULATION_OF_INTERFERON_GAMMA_BIOSYNTHETIC_PROCESS,0.4685602098134386,1.3872679657676694,0.5100958914789117,1.3372251149861092,0.5067223502304148,1.3225239238199147
REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.4697292756994249,1.3729516408471105,0.5917540991522325,1.2353450224047529,0.8455778685483439,0.9365191470271834
INTRINSIC_TO_GOLGI_MEMBRANE,0.4394002988432416,1.368568693721609,0.9103282071933754,0.8430805555413977,0.8896859129141427,-0.8617561824193152
REGULATION_OF_DEFENSE_RESPONSE,0.480939386421897,1.3674677114019034,0.4564693123278679,1.3746085762855573,0.5417654630445092,1.2679468483245264
HEMOPOIESIS,0.3410805153560215,1.3673181075040668,0.32458766677171974,1.4103431313750536,0.5537798491568318,1.1882439633724444
TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.41542362590921533,1.362192349657361,0.32726372414414007,1.4883977399042527,0.6413105974087348,1.1300560580797656
HEMOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT,0.34832537364182936,1.3617008896699485,0.32458766677171974,1.4062632083610762,0.5542689958162983,1.187928035761362
PDZ_DOMAIN_BINDING,0.480939386421897,1.3602085920553484,0.7290656861106469,1.1238673273277333,0.5488220747103996,1.2491735647290032
LIPID_RAFT,0.4196853802857556,1.3519392891120665,0.5261579818031431,1.2913828749236782,0.6983315238162884,1.0760618611306831
PEPTIDYL_TYROSINE_MODIFICATION,0.41834202481568067,1.34947480323787,0.9128573531903782,0.8598189802057514,0.9784437979413552,-0.7226315109445803
DIGESTION,0.43262487752076373,1.3490688576850915,0.4564693123278679,1.3549108941044996,0.429316011091712,1.3631000717362793
CYTOKINE_PRODUCTION,0.3777872260015117,1.3489131284892701,0.2524568531444248,1.4675610916959219,0.21647105530880126,1.4982115810835546
SENSORY_PERCEPTION_OF_TASTE,0.4892860286085556,1.3436423886115205,0.8771973621252782,0.9288434887938611,0.9861189871113631,-0.5806161419911638
PROTEIN_DOMAIN_SPECIFIC_BINDING,0.40422574367528497,1.339323034223059,0.7265596608116293,1.0839797086720468,0.8448820281124498,-0.9614806348578814
REGULATION_OF_RHO_GTPASE_ACTIVITY,0.5231690832531045,1.339253647554275,0.9433193778028665,0.7946053967850838,0.8173353999301433,-0.9617921281293439
ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS,0.46123402584062595,1.3385986410252422,0.9045231786669262,-0.8739493302131267,0.3437644811378746,-1.4373587069294274
NOTCH_SIGNALING_PATHWAY,0.5149940968122786,1.3377965808651404,0.33980232727980914,-1.5447063454215766,0.141458036061746,-1.7373740632205106
PROTEIN_AMINO_ACID_AUTOPHOSPHORYLATION,0.4054506246281975,1.3371369197791259,0.803662405075459,1.0054030142801103,0.9783678108661058,-0.7225315689053474
RESPONSE_TO_OTHER_ORGANISM,0.40780359262689647,1.3345113595609368,0.2774809160305344,1.4560957510693717,0.6026387897487854,1.14670205526885
OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS,0.5152124106865487,1.3307121273213713,0.4564693123278679,1.3578998930828992,0.7280669947336614,1.074677699481177
MULTI_ORGANISM_PROCESS,0.309782277864578,1.32485095001154,0.27136991414706985,1.3977895322716811,0.6026387897487854,1.111551934664468
REGULATION_OF_CYTOKINE_PRODUCTION,0.47451448998855267,1.3232268885549516,0.8035014686213882,1.0139152858256228,0.9235972760158225,0.8289541916143011
PHOSPHOLIPID_TRANSPORTER_ACTIVITY,0.5184588181276438,1.3230845416731412,0.9088414288252457,-0.851929276478905,0.4888174726633503,-1.3514155461732766
PROTEIN_AUTOPROCESSING,0.43444968322537847,1.322216463872758,0.8063628570368504,1.00504672033669,0.9783678108661058,-0.7307783276891398
MEMBRANE_PART,0.06479500891265597,1.3214001562622213,0.07570550869519942,1.2862000118522532,0.4884793670446481,1.101696952302661
CARBOHYDRATE_METABOLIC_PROCESS,0.24493339553205828,1.3198754596579272,0.7032593262914827,1.087296182523922,0.8248445702536694,-0.9733586373652447
CALCIUM_INDEPENDENT_CELL_CELL_ADHESION,0.49715067244130384,1.319013265646035,0.8210531599399342,1.0236260742287855,0.9188919105202145,-0.7733727370451114
DI___TRI_VALENT_INORGANIC_CATION_TRANSPORT,0.4315627362585053,1.317305755140166,0.46085578446909664,1.3667651169070356,0.7234037347122706,1.0502454600634479
GENE_SILENCING,0.5184588181276438,1.3158123917609863,0.9434803212527992,0.7754440360186902,0.9721572998974253,0.6936141453530933
HOMEOSTATIC_PROCESS,0.25993993135011445,1.3151540202572267,0.4342552915205818,1.2408404632996142,0.3842340863409595,1.254901206438648
DEFENSE_RESPONSE,0.2537521815008726,1.3135363815196919,0.3019398025994332,1.3095334477510159,0.5578426110729081,1.1523010522436556
G_PROTEIN_SIGNALING_COUPLED_TO_IP3_SECOND_MESSENGERPHOSPHOLIPASE_C_ACTIVATING,0.43262487752076373,1.3132414872973563,0.9130127132741953,0.8506233807344137,0.9975057754110241,0.4976356882936419
NEGATIVE_REGULATION_OF_DNA_BINDING,0.5155410747226947,1.3125093379401298,0.753653603034134,-1.0838031771069268,0.7544308142400712,-1.0233585287293139
NEGATIVE_REGULATION_OF_TRANSLATION,0.480939386421897,1.3115088010510914,0.9431497011536857,0.8001329995378786,0.9696000209618887,0.7269295273612173
MEMBRANE,0.06563741422896352,1.310442422843228,0.0352527579100497,1.3271925151791166,0.14554554554554555,1.1804111960823744
VOLTAGE_GATED_CHANNEL_ACTIVITY,0.43444968322537847,1.3073480103597346,0.6011343834352684,1.1749770449715724,0.8248445702536694,0.9592265981117128
NEGATIVE_REGULATION_OF_TRANSCRIPTION_FACTOR_ACTIVITY,0.5414513801610575,1.3059149202121694,0.7265596608116293,-1.096321676124028,0.7306836695826411,-1.0530148848651137
ACTIN_FILAMENT_ORGANIZATION,0.43444968322537847,1.3031318309836257,0.9434803212527992,0.7752717134483298,0.6816580850680183,-1.0639189002356537
FOCAL_ADHESION,0.5412010146312771,1.3019712090807138,0.7343434343434343,-1.1027135917135662,0.3366740326485823,-1.507137921931586
G_PROTEIN_SIGNALING_ADENYLATE_CYCLASE_INHIBITING_PATHWAY,0.5738523485170994,1.3002462694199364,0.10056889903339039,1.5450686705461079,0.8998952613704891,0.8879590364504453
REGULATION_OF_T_CELL_ACTIVATION,0.46123402584062595,1.2966228613880173,0.6011343834352684,-1.1749240681571629,0.4075171184057292,-1.343890180850389
CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,0.46123402584062595,1.2891662001004824,0.4564693123278679,1.3707218614378915,0.8497004611238136,0.9284482168563177
AMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.480939386421897,1.2891287892460923,0.9275593843646636,0.8317387475673447,0.33807963151601045,-1.4062826739670582
INTERFERON_GAMMA_PRODUCTION,0.5494048743623654,1.2890336422787363,0.41685076816702366,1.3880331842993705,0.40298913327685565,1.392837057766089
ADHERENS_JUNCTION,0.4685602098134386,1.2849132260062697,0.847183933304034,-0.9438879385197735,0.47885922500175176,-1.2597620124561304
DETECTION_OF_EXTERNAL_STIMULUS,0.5561983634033324,1.2846573727501045,0.9433193778028665,0.783240872160857,0.8907634307257304,-0.8492058912203321
MICROTUBULE_BASED_MOVEMENT,0.5281487964989059,1.2824218158630507,0.5108713624338624,1.3106885034801872,0.7443661197268301,1.0473265894515578
REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,0.5112517580872011,1.2820027750495582,0.8955156391305704,-0.8679051922321257,0.9081156545060436,-0.8450725184134426
NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_METABOLIC_PROCESS,0.46123402584062595,1.2770780240856572,0.6921606016276252,1.1283814870032147,0.7459770359927776,1.0304113565748352
TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.2535751656784095,1.2752166039290744,0.9873055953546215,0.8171015929488948,0.9861189871113631,0.7887919945637052
LAMELLIPODIUM,0.49715067244130384,1.270953373148761,0.8239263627211276,-0.9813981066887661,0.5091630675849189,-1.2565391328571638
POSITIVE_REGULATION_OF_TRANSLATION,0.4915591343557501,1.2695853675313098,0.28374884129384786,1.5343639005697596,0.12374468085106383,1.670896025629536
NEGATIVE_REGULATION_OF_BINDING,0.5428496887257548,1.2684037647919941,0.7597808680994522,-1.0556070709373457,0.7537078596867834,-1.0287725510294796
IMMUNE_SYSTEM_DEVELOPMENT,0.4315627362585053,1.2678045930188608,0.19370063754876773,1.5049865249923442,0.41023229568325026,1.3171742981493768
CYTOKINE_AND_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY,0.5561983634033324,1.2674491454990227,0.6602967351815279,1.182678606734804,0.6515569452604535,1.1281607856038351
MAP_KINASE_KINASE_KINASE_ACTIVITY,0.6071939921392476,1.2661973885443907,0.9979671300823797,-0.5579546133025147,0.9614594205623228,-0.7160107101286787
BILE_ACID_METABOLIC_PROCESS,0.6071939921392476,1.2651542264802784,0.8388841124032762,0.9785614913793549,0.9081156545060436,-0.8159894448114685
VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY,0.49221394719025047,1.2631109911690073,0.6189720613845765,1.1719455334892324,0.7525398044990822,1.0216770996225644
INNATE_IMMUNE_RESPONSE,0.5900974025974026,1.260613348276359,0.7265596608116293,1.1326897777362586,0.7163475284936941,1.0653317346630125
